order_id,order_date,sales_date,ship_date,ship_mode,outlet_type,year,customer_id,customer_name,date_of_birth,segment,product_id,product_name,category_of_goods,sub_category,location_id,country,region,state,city_type,postal_code,sale_id,sales,quantity,discount,profit
ORD000196,14-07-2019,30-09-2021,17-07-2019,First Class,Small,2019,CUST000196,Molly Rasmussen,12-03-1970,Corporate,PROD000196,Cheese - 309,Dairy Products,Cheese,32,India,North,Maharashtra,Tier 1,400001,196,42276.88,4,0.11,6998.46
ORD000197,30-12-2020,23-07-2019,05-01-2021,Standard Class,Large,2022,CUST000197,Desiree Curtis,09-08-1971,Corporate,PROD000197,Yogurt - 385,Dairy Products,Yogurt,4,India,South,Gujarat,Tier 1,380001,197,13581.42,9,0.22,1136.43
ORD000198,30-01-2022,07-06-2019,05-02-2022,Same Day,Medium,2021,CUST000198,Christian Ellison,20-11-1986,Consumer,PROD000198,Cheese - 312,Dairy Products,Cheese,15,India,North,Gujarat,Village,380001,198,20895.23,6,0.03,5059.11
ORD000199,11-10-2022,15-05-2023,14-10-2022,Standard Class,Medium,2019,CUST000199,Rachel Adams,01-09-1964,Corporate,PROD000199,Burgers - 980,Fast Food,Burgers,105,India,East,Madhya Pradesh,Tier 1,462001,199,11775.25,6,0.29,1847.35
ORD000200,17-07-2021,27-05-2021,23-07-2021,Standard Class,Small,2020,CUST000200,Morgan Parsons,12-08-1998,Consumer,PROD000200,Milk - 224,Dairy Products,Milk,21,India,West,Uttar Pradesh,Tier 2,226001,200,8874.03,10,0.37,586.36
ORD000201,10-01-2020,02-11-2023,14-01-2020,Standard Class,Medium,2020,CUST000201,Brittney Evans,06-12-1972,Consumer,PROD000201,Washing Machines - 295,Electric Appliances,Washing Machines,105,India,East,Madhya Pradesh,Tier 1,462001,201,24268.74,4,0.24,3793.83
ORD000202,04-06-2022,20-07-2023,05-06-2022,Standard Class,Medium,2020,CUST000202,Sarah Rogers,29-03-1953,Consumer,PROD000202,Fries - 124,Fast Food,Fries,60,India,East,Delhi,Tier 1,110001,202,25130.86,7,0.08,3957.75
ORD000203,22-09-2023,10-02-2021,24-09-2023,First Class,Large,2019,CUST000203,Sherry Powers,27-01-1974,Corporate,PROD000203,Burgers - 824,Fast Food,Burgers,109,India,South,Madhya Pradesh,Tier 1,462001,203,33470.47,3,0.22,3937.73
ORD000204,15-03-2022,09-10-2022,17-03-2022,Second Class,Large,2022,CUST000204,Joseph Cox,29-03-1962,Consumer,PROD000204,Mops - 920,Household Items,Mops,13,India,North,Uttar Pradesh,Tier 1,226001,204,30716.09,2,0.05,5105.98
ORD000205,14-06-2023,13-04-2019,17-06-2023,Same Day,Small,2021,CUST000205,Rhonda Campbell,19-10-1992,Corporate,PROD000205,Buckets - 377,Household Items,Buckets,111,India,North,Maharashtra,Tier 2,400001,205,25077.61,8,0.25,4753.8
ORD000206,21-10-2019,27-04-2021,26-10-2019,Second Class,Medium,2022,CUST000206,April Jones,13-07-1962,Consumer,PROD000206,Apples - 441,Sessional Fruits & Vegetables,Apples,41,India,South,Maharashtra,Tier 2,400001,206,22860.48,2,0.25,3870.3
ORD000207,04-04-2023,29-10-2023,05-04-2023,Same Day,Small,2021,CUST000207,Samuel Archer,12-12-1958,Consumer,PROD000207,Washing Machines - 877,Electric Appliances,Washing Machines,10,India,West,Gujarat,Tier 2,380001,207,18568.17,4,0.12,2249.66
ORD000208,27-10-2022,11-11-2020,31-10-2022,First Class,Large,2023,CUST000208,Paul Wolf,12-02-1985,Corporate,PROD000208,Mangoes - 244,Sessional Fruits & Vegetables,Mangoes,71,India,East,Punjab,Tier 2,160001,208,16486.59,10,0.03,4167.49
ORD000209,14-09-2019,01-12-2023,15-09-2019,Second Class,Large,2019,CUST000209,Sara Marquez,07-08-2010,Corporate,PROD000209,Pizzas - 926,Fast Food,Pizzas,4,India,South,Gujarat,Tier 1,380001,209,49768.02,10,0.49,4201.9
ORD000210,27-04-2021,16-08-2023,28-04-2021,Second Class,Medium,2019,CUST000210,Marvin Price,12-03-2000,Consumer,PROD000210,Buckets - 536,Household Items,Buckets,69,India,North,Madhya Pradesh,Village,462001,210,13971.1,1,0.4,2496.28
ORD000211,08-07-2023,07-11-2019,13-07-2023,First Class,Large,2022,CUST000211,Jill Bruce,15-08-2007,Consumer,PROD000211,Cheese - 534,Dairy Products,Cheese,22,India,East,Rajasthan,Village,302001,211,11485.17,9,0.05,1158.16
ORD000212,16-12-2022,14-12-2022,22-12-2022,Standard Class,Small,2021,CUST000212,Eileen Rosales,14-12-1957,Corporate,PROD000212,Sandwiches - 842,Fast Food,Sandwiches,93,India,East,Tamil Nadu,Tier 1,600001,212,45625.45,2,0.24,10208.09
ORD000213,26-08-2023,04-08-2023,30-08-2023,First Class,Small,2021,CUST000213,Bradley Hughes,06-01-1951,Corporate,PROD000213,Mangoes - 425,Sessional Fruits & Vegetables,Mangoes,29,India,South,Punjab,Village,160001,213,6980.6,1,0.11,989.94
ORD000214,03-02-2023,13-08-2022,07-02-2023,Same Day,Medium,2020,CUST000214,Keith White,20-04-1979,Consumer,PROD000214,Apples - 545,Sessional Fruits & Vegetables,Apples,55,India,West,Punjab,Village,160001,214,28654.44,9,0.15,2587.93
ORD000215,22-11-2020,14-09-2019,24-11-2020,Same Day,Small,2021,CUST000215,Tina Gibson,02-06-1964,Corporate,PROD000215,Utensils - 110,Household Items,Utensils,108,India,West,Rajasthan,Tier 2,302001,215,2230.96,7,0.03,274.02
ORD000216,06-12-2020,05-11-2021,12-12-2020,Same Day,Small,2020,CUST000216,Matthew Diaz,10-07-1970,Consumer,PROD000216,Milk - 458,Dairy Products,Milk,15,India,North,Gujarat,Village,380001,216,15755.97,3,0.06,2200.77
ORD000217,23-07-2023,12-02-2019,27-07-2023,Standard Class,Large,2023,CUST000217,Margaret Garrison,27-07-1957,Corporate,PROD000217,Fries - 279,Fast Food,Fries,78,India,North,Rajasthan,Tier 1,302001,217,39588.44,7,0.13,8036.67
ORD000218,07-07-2019,29-07-2019,14-07-2019,First Class,Large,2023,CUST000218,Joseph Espinoza,16-10-1988,Corporate,PROD000218,Fries - 797,Fast Food,Fries,34,India,North,Punjab,Tier 2,160001,218,28301.22,4,0.11,6141.53
ORD000219,24-04-2020,16-03-2019,29-04-2020,Same Day,Small,2019,CUST000219,Jonathan Byrd,13-07-1950,Corporate,PROD000219,Fans - 285,Electric Appliances,Fans,84,India,West,Uttar Pradesh,Tier 1,226001,219,1610.16,9,0.38,154.18
ORD000220,28-10-2020,13-11-2022,31-10-2020,Standard Class,Medium,2020,CUST000220,Tyler Bryant,15-09-2005,Corporate,PROD000220,Sofas - 928,Furniture,Sofas,47,India,East,Maharashtra,Village,400001,220,14605.59,9,0.04,3099.7
ORD000221,09-06-2022,30-07-2023,14-06-2022,Same Day,Small,2022,CUST000221,Craig Benson,01-02-1978,Consumer,PROD000221,Buckets - 991,Household Items,Buckets,114,India,West,Madhya Pradesh,Tier 1,462001,221,36288.87,10,0.18,6891.22
ORD000222,14-03-2020,06-06-2023,19-03-2020,Standard Class,Large,2020,CUST000222,James Taylor,21-04-1951,Consumer,PROD000222,Chairs - 388,Furniture,Chairs,4,India,South,Gujarat,Tier 1,380001,222,25101.93,3,0.33,3508.81
ORD000223,03-08-2019,10-04-2019,08-08-2019,Standard Class,Medium,2023,CUST000223,Marissa Mckenzie,27-02-2010,Corporate,PROD000223,Washing Machines - 709,Electric Appliances,Washing Machines,118,India,West,Maharashtra,Village,400001,223,26411.48,6,0.02,6812.36
ORD000224,05-07-2019,12-01-2021,11-07-2019,Standard Class,Medium,2022,CUST000224,Janice Jones,29-05-2013,Consumer,PROD000224,Washing Machines - 849,Electric Appliances,Washing Machines,61,India,West,Tamil Nadu,Tier 1,600001,224,38616.05,4,0.17,5504.41
ORD000225,22-10-2022,03-07-2019,29-10-2022,Same Day,Medium,2019,CUST000225,Tammy Wilson,27-06-1963,Corporate,PROD000225,Apples - 279,Sessional Fruits & Vegetables,Apples,21,India,West,Uttar Pradesh,Tier 2,226001,225,36747.22,5,0.48,4061.21
ORD000226,23-11-2022,24-09-2023,27-11-2022,Standard Class,Large,2020,CUST000226,Matthew Mercer,05-08-1988,Consumer,PROD000226,Yogurt - 553,Dairy Products,Yogurt,56,India,North,Uttar Pradesh,Village,226001,226,44042.1,4,0.32,7630.21
ORD000227,06-07-2023,01-11-2019,08-07-2023,First Class,Large,2020,CUST000227,Jeffrey Hart,29-10-1950,Corporate,PROD000227,Carrots - 850,Sessional Fruits & Vegetables,Carrots,70,India,North,Uttar Pradesh,Tier 2,226001,227,48115.54,8,0.04,12462.5
ORD000228,04-08-2021,27-02-2020,11-08-2021,Second Class,Small,2021,CUST000228,Karen Hunter,23-03-1970,Corporate,PROD000228,Refrigerators - 912,Electric Appliances,Refrigerators,13,India,North,Uttar Pradesh,Tier 1,226001,228,38350.58,10,0.12,8112.51
ORD000229,17-04-2019,09-01-2022,23-04-2019,Standard Class,Small,2020,CUST000229,Jason Macdonald,20-07-1995,Consumer,PROD000229,Refrigerators - 301,Electric Appliances,Refrigerators,57,India,South,Madhya Pradesh,Tier 2,462001,229,40174.06,6,0.32,5865.59
ORD000230,04-08-2022,08-06-2021,09-08-2022,Standard Class,Small,2022,CUST000230,Tiffany Miller,12-01-1998,Corporate,PROD000230,Microwaves - 844,Electric Appliances,Microwaves,94,India,West,West Bengal,Tier 2,700001,230,31696.91,10,0.24,6679.8
ORD000231,11-12-2019,10-11-2023,16-12-2019,First Class,Large,2019,CUST000231,Donna Anderson,26-07-2000,Corporate,PROD000231,Tables - 557,Furniture,Tables,115,India,East,Punjab,Village,160001,231,12531.13,4,0.19,2437.36
ORD000232,30-01-2019,22-01-2019,01-02-2019,First Class,Large,2022,CUST000232,Kelly Ramsey,12-12-1979,Corporate,PROD000232,Yogurt - 659,Dairy Products,Yogurt,48,India,East,Uttar Pradesh,Tier 1,226001,232,6960.85,8,0.25,731.14
ORD000233,24-05-2019,20-09-2022,30-05-2019,Second Class,Small,2021,CUST000233,Michelle Ortega,22-08-2011,Consumer,PROD000233,Fries - 108,Fast Food,Fries,56,India,North,Uttar Pradesh,Village,226001,233,18661.81,2,0.33,3311.55
ORD000234,01-11-2019,01-08-2023,08-11-2019,Same Day,Large,2020,CUST000234,Michael Griffin,12-07-1969,Corporate,PROD000234,Milk - 556,Dairy Products,Milk,52,India,West,Gujarat,Village,380001,234,35951.88,6,0.4,5231.64
ORD000235,04-07-2020,03-10-2021,06-07-2020,First Class,Medium,2023,CUST000235,James Norton,21-01-2007,Corporate,PROD000235,Beds - 404,Furniture,Beds,106,India,East,Karnataka,Village,560001,235,27456.28,4,0,6647.8
ORD000236,13-11-2019,01-10-2019,20-11-2019,Standard Class,Large,2022,CUST000236,Jeffrey Scott,24-09-1986,Corporate,PROD000236,Detergents - 231,Household Items,Detergents,23,India,South,Rajasthan,Tier 2,302001,236,43049.37,1,0.14,9649.84
ORD000237,24-04-2022,08-04-2021,28-04-2022,Second Class,Large,2019,CUST000237,Amanda Gomez,02-10-2007,Consumer,PROD000237,Fans - 237,Electric Appliances,Fans,98,India,South,Delhi,Village,110001,237,2703.76,6,0.5,227.24
ORD000238,23-05-2021,21-04-2020,26-05-2021,Second Class,Small,2023,CUST000238,Jimmy Davies,30-06-1993,Consumer,PROD000238,Carrots - 558,Sessional Fruits & Vegetables,Carrots,99,India,South,West Bengal,Village,700001,238,7178.62,9,0.26,996.81
ORD000239,08-09-2019,16-08-2021,11-09-2019,Second Class,Medium,2023,CUST000239,Benjamin Sosa,10-06-1973,Consumer,PROD000239,Fries - 551,Fast Food,Fries,75,India,North,Tamil Nadu,Village,600001,239,32562.21,7,0.08,7742.25
ORD000240,18-10-2020,23-10-2020,25-10-2020,Second Class,Medium,2022,CUST000240,Lori Richmond,06-07-2012,Corporate,PROD000240,Fans - 907,Electric Appliances,Fans,7,India,North,Karnataka,Tier 1,560001,240,17289.46,4,0.22,3877.9
ORD000241,04-02-2021,31-03-2021,09-02-2021,Same Day,Large,2021,CUST000241,Stephanie Barrera,23-10-1951,Consumer,PROD000241,Buckets - 291,Household Items,Buckets,114,India,West,Madhya Pradesh,Tier 1,462001,241,49172.95,6,0.33,9863.59
ORD000242,08-09-2022,09-03-2021,15-09-2022,Same Day,Large,2021,CUST000242,Joshua Tran,20-12-1986,Consumer,PROD000242,Yogurt - 802,Dairy Products,Yogurt,119,India,South,Uttar Pradesh,Village,226001,242,11023.22,2,0.46,845.05
ORD000243,13-09-2019,12-08-2021,19-09-2019,Second Class,Medium,2022,CUST000243,Gary Greer,29-08-2009,Corporate,PROD000243,Cheese - 930,Dairy Products,Cheese,51,India,West,Delhi,Tier 1,110001,243,3252.82,9,0.22,529.67
ORD000244,29-04-2022,05-01-2020,30-04-2022,Standard Class,Large,2019,CUST000244,Jose Bailey,29-11-1996,Consumer,PROD000244,Washing Machines - 822,Electric Appliances,Washing Machines,24,India,West,Rajasthan,Tier 1,302001,244,42717.41,8,0.23,9490.57
ORD000245,17-02-2021,03-05-2019,19-02-2021,Same Day,Medium,2022,CUST000245,Julie Mcdonald,07-01-1997,Corporate,PROD000245,Yogurt - 230,Dairy Products,Yogurt,36,India,East,Gujarat,Tier 2,380001,245,16669.9,7,0.3,1796.73
ORD000088,23-06-2019,29-01-2021,24-06-2019,First Class,Medium,2019,CUST000088,David Eaton,09-08-1985,Consumer,PROD000088,Tomatoes - 637,Sessional Fruits & Vegetables,Tomatoes,65,India,East,Uttar Pradesh,Village,226001,88,2190.27,4,0.03,599.14
ORD000089,21-03-2020,13-03-2019,26-03-2020,Second Class,Small,2019,CUST000089,Jose Carrillo,28-09-2014,Consumer,PROD000089,Refrigerators - 842,Electric Appliances,Refrigerators,4,India,South,Gujarat,Tier 1,380001,89,49298.05,8,0.02,7957.55
ORD000090,01-06-2019,19-08-2021,02-06-2019,Second Class,Small,2019,CUST000090,Matthew Lucero,30-03-1985,Corporate,PROD000090,Sandwiches - 512,Fast Food,Sandwiches,46,India,North,West Bengal,Tier 1,700001,90,18541.08,3,0.45,2815.08
ORD000091,11-10-2021,08-08-2021,12-10-2021,Same Day,Small,2022,CUST000091,Rebekah Hill,06-03-1962,Consumer,PROD000091,Tomatoes - 712,Sessional Fruits & Vegetables,Tomatoes,31,India,North,Madhya Pradesh,Tier 2,462001,91,14362.94,7,0.41,2417.72
ORD000092,25-11-2022,28-12-2021,30-11-2022,First Class,Medium,2022,CUST000092,Todd Chapman,17-08-2002,Consumer,PROD000092,Sofas - 215,Furniture,Sofas,38,India,East,Punjab,Tier 1,160001,92,22134.74,2,0.39,2313.97
ORD000093,11-01-2023,18-04-2022,14-01-2023,Same Day,Medium,2021,CUST000093,Samantha Martinez,16-02-2002,Corporate,PROD000093,Detergents - 461,Household Items,Detergents,8,India,East,Karnataka,Tier 1,560001,93,3485.44,1,0.01,535.1
ORD000094,21-04-2022,05-04-2021,26-04-2022,Second Class,Small,2019,CUST000094,Angela Brown,07-06-1996,Corporate,PROD000094,Sofas - 690,Furniture,Sofas,43,India,South,West Bengal,Tier 2,700001,94,13846.12,3,0.37,2195.95
ORD000095,25-02-2022,04-12-2019,01-03-2022,Second Class,Medium,2021,CUST000095,Lauren Reed,10-07-1962,Corporate,PROD000095,Detergents - 940,Household Items,Detergents,45,India,West,Karnataka,Tier 2,560001,95,31236.77,1,0,7427.19
ORD000096,19-10-2020,14-06-2023,25-10-2020,Same Day,Medium,2020,CUST000096,Sandra Hubbard,08-12-2001,Corporate,PROD000096,Burgers - 913,Fast Food,Burgers,13,India,North,Uttar Pradesh,Tier 1,226001,96,40544.54,8,0.03,7015.28
ORD000097,30-03-2023,30-09-2023,03-04-2023,Second Class,Small,2021,CUST000097,Marcus Barker,23-04-1984,Corporate,PROD000097,Butter - 611,Dairy Products,Butter,5,India,North,West Bengal,Village,700001,97,45706.34,1,0.08,6356.72
ORD000098,11-01-2021,06-05-2022,13-01-2021,Standard Class,Medium,2020,CUST000098,Kimberly Mccall,23-04-2001,Consumer,PROD000098,Chairs - 684,Furniture,Chairs,48,India,East,Uttar Pradesh,Tier 1,226001,98,3718.28,4,0.3,685.51
ORD000099,04-05-2023,23-06-2023,11-05-2023,Standard Class,Large,2023,CUST000099,Karen Mason,16-07-1954,Corporate,PROD000099,Mangoes - 257,Sessional Fruits & Vegetables,Mangoes,33,India,South,Delhi,Tier 1,110001,99,6704.71,8,0.34,1210.03
ORD000100,25-05-2019,15-03-2020,01-06-2019,Second Class,Medium,2022,CUST000100,Sharon Rangel,28-04-2017,Corporate,PROD000100,Sofas - 130,Furniture,Sofas,68,India,West,Punjab,Tier 2,160001,100,3002.3,10,0.25,417.85
ORD000101,02-06-2023,23-12-2023,09-06-2023,Same Day,Medium,2023,CUST000101,Jack Duncan,03-06-1973,Corporate,PROD000101,Tables - 221,Furniture,Tables,80,India,South,Rajasthan,Tier 1,302001,101,10929.33,7,0.23,1408.71
ORD000102,13-02-2022,16-12-2019,17-02-2022,Second Class,Large,2019,CUST000102,Katie Mccormick,02-01-1977,Consumer,PROD000102,Chairs - 203,Furniture,Chairs,71,India,East,Punjab,Tier 2,160001,102,34572.32,5,0.45,4406.38
ORD000103,01-06-2019,05-03-2022,06-06-2019,Same Day,Large,2023,CUST000103,Steven Jones,23-07-2003,Consumer,PROD000103,Mangoes - 323,Sessional Fruits & Vegetables,Mangoes,75,India,North,Tamil Nadu,Village,600001,103,36478.13,9,0.15,5900.74
ORD000104,22-06-2022,30-04-2019,27-06-2022,Standard Class,Small,2020,CUST000104,Kaitlin Brooks,01-08-1978,Consumer,PROD000104,Pizzas - 395,Fast Food,Pizzas,60,India,East,Delhi,Tier 1,110001,104,26759.07,3,0.38,2039.49
ORD000105,14-06-2023,19-09-2022,21-06-2023,Second Class,Small,2022,CUST000105,Cindy Lopez,11-12-1990,Corporate,PROD000105,Utensils - 133,Household Items,Utensils,13,India,North,Uttar Pradesh,Tier 1,226001,105,38898.03,1,0.03,5996.93
ORD000106,22-12-2020,31-03-2023,27-12-2020,First Class,Medium,2022,CUST000106,Erin Liu,02-10-1958,Corporate,PROD000106,Milk - 934,Dairy Products,Milk,112,India,North,Delhi,Village,110001,106,36644.28,1,0.01,6567.63
ORD000107,13-02-2019,21-07-2021,16-02-2019,Second Class,Small,2019,CUST000107,Veronica Jefferson,27-09-2014,Corporate,PROD000107,Milk - 790,Dairy Products,Milk,72,India,West,Madhya Pradesh,Tier 2,462001,107,25950.92,8,0.47,1509.41
ORD000108,28-11-2022,01-09-2021,29-11-2022,First Class,Large,2019,CUST000108,Mary Jones,11-04-1960,Consumer,PROD000108,Washing Machines - 969,Electric Appliances,Washing Machines,104,India,West,West Bengal,Tier 1,700001,108,14299.23,5,0.31,2199.1
ORD000109,26-11-2021,01-12-2022,02-12-2021,Same Day,Medium,2019,CUST000109,Catherine Johnson,08-10-1961,Corporate,PROD000109,Sandwiches - 436,Fast Food,Sandwiches,11,India,South,Madhya Pradesh,Village,462001,109,6626.91,2,0.47,561.03
ORD000110,06-01-2023,15-11-2021,09-01-2023,First Class,Large,2020,CUST000110,James Velazquez,19-09-2000,Consumer,PROD000110,Fans - 234,Electric Appliances,Fans,114,India,West,Madhya Pradesh,Tier 1,462001,110,38323.71,3,0.46,4313.36
ORD000111,11-04-2019,27-11-2023,15-04-2019,First Class,Medium,2022,CUST000111,Julia Holmes,07-11-1970,Consumer,PROD000111,Tomatoes - 235,Sessional Fruits & Vegetables,Tomatoes,103,India,East,West Bengal,Village,700001,111,26844.64,2,0.1,4129.76
ORD000112,10-10-2021,03-03-2023,17-10-2021,First Class,Small,2023,CUST000112,Shannon Black,14-02-1951,Corporate,PROD000112,Beds - 763,Furniture,Beds,10,India,West,Gujarat,Tier 2,380001,112,697.12,8,0.23,111.76
ORD000113,28-12-2022,17-11-2021,02-01-2023,Second Class,Medium,2021,CUST000113,Cassandra Lee,25-06-1978,Consumer,PROD000113,Cheese - 510,Dairy Products,Cheese,50,India,South,Maharashtra,Village,400001,113,39346.38,10,0.49,5806.18
ORD000114,06-12-2022,19-01-2020,12-12-2022,Standard Class,Medium,2022,CUST000114,Dennis Webb,19-05-1963,Corporate,PROD000114,Tables - 409,Furniture,Tables,101,India,North,Madhya Pradesh,Tier 1,462001,114,44190.67,9,0.48,4514.81
ORD000115,30-09-2020,16-07-2023,07-10-2020,Same Day,Small,2019,CUST000115,Angela Rodriguez,09-04-1991,Corporate,PROD000115,Microwaves - 369,Electric Appliances,Microwaves,21,India,West,Uttar Pradesh,Tier 2,226001,115,11761.16,5,0.17,2628.29
ORD000116,30-10-2022,20-10-2022,04-11-2022,Standard Class,Small,2020,CUST000116,Stacey Frazier,29-04-1951,Corporate,PROD000116,Mangoes - 678,Sessional Fruits & Vegetables,Mangoes,111,India,North,Maharashtra,Tier 2,400001,116,35444.41,2,0.15,7388
ORD000117,13-09-2019,05-04-2020,17-09-2019,First Class,Large,2023,CUST000117,Adrienne Terry,30-07-1990,Consumer,PROD000117,Milk - 890,Dairy Products,Milk,31,India,North,Madhya Pradesh,Tier 2,462001,117,24067.34,7,0.15,5195.55
ORD000118,10-01-2023,08-06-2019,15-01-2023,Second Class,Medium,2022,CUST000118,Amanda Vance,18-09-1956,Corporate,PROD000118,Cheese - 227,Dairy Products,Cheese,94,India,West,West Bengal,Tier 2,700001,118,793.12,10,0.18,169.7
ORD000119,27-07-2019,11-07-2022,29-07-2019,Standard Class,Medium,2020,CUST000119,Shelby Zimmerman,07-08-2009,Corporate,PROD000119,Detergents - 381,Household Items,Detergents,114,India,West,Madhya Pradesh,Tier 1,462001,119,5664.79,6,0.43,346.4
ORD000120,28-09-2021,29-12-2020,04-10-2021,First Class,Large,2019,CUST000120,Janice Hardy,24-03-1994,Corporate,PROD000120,Washing Machines - 765,Electric Appliances,Washing Machines,43,India,South,West Bengal,Tier 2,700001,120,26376.62,5,0.49,1834.7
ORD000121,07-03-2019,20-04-2020,14-03-2019,Standard Class,Small,2023,CUST000121,Michelle Lopez,26-02-1976,Consumer,PROD000121,Milk - 883,Dairy Products,Milk,4,India,South,Gujarat,Tier 1,380001,121,19880,3,0.1,2727.73
ORD000122,16-02-2022,16-12-2023,22-02-2022,Same Day,Large,2022,CUST000122,Joshua Mercado,06-02-1973,Consumer,PROD000122,Milk - 985,Dairy Products,Milk,72,India,West,Madhya Pradesh,Tier 2,462001,122,1693.77,4,0.28,149.08
ORD000123,15-04-2020,18-12-2022,21-04-2020,Standard Class,Large,2021,CUST000123,Chelsea Herrera,03-06-1979,Consumer,PROD000123,Butter - 590,Dairy Products,Butter,31,India,North,Madhya Pradesh,Tier 2,462001,123,35934,3,0.34,4536.47
ORD000124,20-10-2019,25-04-2019,23-10-2019,Second Class,Small,2022,CUST000124,Tom Hill,22-08-1987,Corporate,PROD000124,Sofas - 428,Furniture,Sofas,83,India,North,Gujarat,Tier 2,380001,124,15212.98,4,0.2,3364.93
ORD000125,20-09-2021,30-11-2023,22-09-2021,Standard Class,Large,2020,CUST000125,Zachary Elliott,23-10-2002,Corporate,PROD000125,Yogurt - 696,Dairy Products,Yogurt,51,India,West,Delhi,Tier 1,110001,125,26067.1,10,0.09,3352.04
ORD000126,07-12-2023,16-09-2021,12-12-2023,Second Class,Large,2022,CUST000126,Michelle Hayes,31-10-2014,Consumer,PROD000126,Apples - 593,Sessional Fruits & Vegetables,Apples,46,India,North,West Bengal,Tier 1,700001,126,15616.44,4,0.48,950.38
